,zcta,0,1,radm_rate
6294,46797,1.0,0.0,0.0
6295,46804,2.0,1.0,0.3333333333333333
6296,46806,1.0,0.0,0.0
6297,46808,1.0,0.0,0.0
6298,46809,0.0,1.0,0.0
6299,46815,1.0,0.0,0.0
6300,46816,1.0,1.0,0.5
6301,46818,0.0,1.0,0.0
6302,46819,1.0,0.0,0.0
6303,46825,5.0,0.0,0.0
6304,46835,6.0,0.0,0.0
6305,46845,2.0,0.0,0.0
6306,46901,5.0,0.0,0.0
6307,46902,14.0,1.0,0.06666666666666667
6308,46917,1.0,0.0,0.0
6309,46923,3.0,0.0,0.0
6310,46928,1.0,0.0,0.0
6311,46929,1.0,0.0,0.0
6312,46932,2.0,0.0,0.0
6313,46933,1.0,0.0,0.0
6314,46936,1.0,0.0,0.0
6315,46940,2.0,0.0,0.0
6316,46947,3.0,1.0,0.25
6317,46952,2.0,2.0,0.5
6318,46953,1.0,1.0,0.5
6319,46962,3.0,0.0,0.0
6320,46970,5.0,2.0,0.2857142857142857
6321,46974,1.0,0.0,0.0
6322,46975,5.0,1.0,0.16666666666666666
6323,46978,0.0,1.0,0.0
6324,46979,1.0,0.0,0.0
6325,46991,1.0,0.0,0.0
6326,46992,3.0,0.0,0.0
6327,46994,1.0,0.0,0.0
6328,46996,1.0,1.0,0.5
6329,47001,3.0,0.0,0.0
6330,47006,3.0,0.0,0.0
6331,47012,1.0,0.0,0.0
6332,47016,1.0,0.0,0.0
6333,47024,2.0,0.0,0.0
6334,47025,3.0,0.0,0.0
6335,47030,1.0,0.0,0.0
6336,47031,1.0,1.0,0.5
6337,47037,1.0,0.0,0.0
6338,47040,0.0,1.0,0.0
6339,47042,1.0,0.0,0.0
6340,47043,1.0,0.0,0.0
6341,47060,2.0,0.0,0.0
6342,47102,2.0,0.0,0.0
6343,47111,1.0,0.0,0.0
6344,47112,6.0,0.0,0.0
6345,47116,2.0,0.0,0.0
6346,47117,1.0,0.0,0.0
6347,47118,1.0,0.0,0.0
6348,47119,1.0,0.0,0.0
6349,47122,3.0,0.0,0.0
6350,47124,1.0,0.0,0.0
6351,47126,1.0,0.0,0.0
6352,47129,1.0,2.0,0.6666666666666666
6353,47130,6.0,1.0,0.14285714285714285
6354,47136,2.0,0.0,0.0
6355,47137,2.0,0.0,0.0
6356,47140,1.0,0.0,0.0
6357,47150,12.0,2.0,0.14285714285714285
6358,47161,1.0,0.0,0.0
6359,47164,1.0,0.0,0.0
6360,47165,1.0,0.0,0.0
6361,47167,4.0,0.0,0.0
6362,47170,1.0,0.0,0.0
6363,47172,3.0,2.0,0.4
6364,47201,5.0,1.0,0.16666666666666666
6365,47203,2.0,1.0,0.3333333333333333
6366,47220,0.0,1.0,0.0
6367,47229,2.0,0.0,0.0
6368,47235,1.0,0.0,0.0
6369,47240,3.0,0.0,0.0
6370,47246,1.0,0.0,0.0
6371,47250,7.0,2.0,0.2222222222222222
6372,47260,1.0,0.0,0.0
6373,47265,3.0,0.0,0.0
6374,47270,1.0,0.0,0.0
6375,47272,0.0,1.0,0.0
6376,47274,6.0,0.0,0.0
6377,47281,0.0,1.0,0.0
6378,47302,3.0,2.0,0.4
6379,47303,3.0,0.0,0.0
6380,47304,8.0,1.0,0.1111111111111111
6381,47305,0.0,1.0,0.0
6382,47320,1.0,0.0,0.0
6383,47327,2.0,0.0,0.0
6384,47331,1.0,2.0,0.6666666666666666
6385,47334,1.0,0.0,0.0
6386,47339,1.0,0.0,0.0
6387,47340,2.0,0.0,0.0
6388,47342,1.0,0.0,0.0
6389,47346,2.0,0.0,0.0
6390,47348,5.0,0.0,0.0
6391,47352,1.0,0.0,0.0
6392,47353,1.0,0.0,0.0
6393,47355,1.0,0.0,0.0
6394,47360,1.0,0.0,0.0
6395,47362,4.0,2.0,0.3333333333333333
6396,47368,1.0,0.0,0.0
6397,47371,2.0,0.0,0.0
6398,47374,8.0,4.0,0.3333333333333333
6399,47380,1.0,0.0,0.0
6400,47383,1.0,0.0,0.0
6401,47390,1.0,0.0,0.0
6402,47394,2.0,0.0,0.0
6403,47396,1.0,0.0,0.0
6404,47401,6.0,0.0,0.0
6405,47403,4.0,0.0,0.0
6406,47404,2.0,1.0,0.3333333333333333
6407,47408,4.0,1.0,0.2
6408,47421,6.0,0.0,0.0
6409,47424,2.0,1.0,0.3333333333333333
6410,47431,1.0,0.0,0.0
6411,47432,3.0,0.0,0.0
6412,47433,2.0,0.0,0.0
6413,47438,4.0,0.0,0.0
6414,47441,3.0,0.0,0.0
6415,47443,1.0,0.0,0.0
6416,47446,3.0,0.0,0.0
6417,47448,3.0,0.0,0.0
6418,47454,1.0,0.0,0.0
6419,47459,1.0,0.0,0.0
6420,47460,5.0,1.0,0.16666666666666666
6421,47462,1.0,0.0,0.0
6422,47468,1.0,0.0,0.0
6423,47471,2.0,0.0,0.0
6424,47501,6.0,0.0,0.0
6425,47513,1.0,0.0,0.0
6426,47516,2.0,0.0,0.0
6427,47528,1.0,0.0,0.0
6428,47532,1.0,0.0,0.0
6429,47542,1.0,0.0,0.0
6430,47546,8.0,0.0,0.0
6431,47553,2.0,0.0,0.0
6432,47561,1.0,0.0,0.0
6433,47562,0.0,1.0,0.0
6434,47564,1.0,0.0,0.0
6435,47567,1.0,1.0,0.5
6436,47585,1.0,0.0,0.0
6437,47586,3.0,0.0,0.0
6438,47591,5.0,0.0,0.0
6439,47601,4.0,0.0,0.0
6440,47610,1.0,0.0,0.0
6441,47612,1.0,0.0,0.0
6442,47620,1.0,0.0,0.0
6443,47630,5.0,1.0,0.16666666666666666
6444,47635,2.0,0.0,0.0
6445,47637,1.0,0.0,0.0
6446,47639,1.0,0.0,0.0
6447,47648,1.0,0.0,0.0
6448,47670,1.0,0.0,0.0
6449,47710,1.0,0.0,0.0
6450,47711,3.0,1.0,0.25
6451,47712,4.0,2.0,0.3333333333333333
6452,47713,1.0,0.0,0.0
6453,47714,3.0,0.0,0.0
6454,47715,9.0,1.0,0.1
6455,47720,1.0,0.0,0.0
6456,47725,3.0,1.0,0.25
6457,47802,11.0,0.0,0.0
6458,47804,3.0,0.0,0.0
6459,47805,1.0,1.0,0.5
6460,47807,2.0,0.0,0.0
6461,47834,8.0,0.0,0.0
6462,47842,3.0,0.0,0.0
6463,47848,4.0,0.0,0.0
6464,47849,1.0,0.0,0.0
6465,47850,2.0,0.0,0.0
6466,47853,1.0,0.0,0.0
6467,47868,2.0,0.0,0.0
6468,47872,2.0,0.0,0.0
6469,47879,2.0,0.0,0.0
6470,47904,4.0,0.0,0.0
6471,47905,4.0,2.0,0.3333333333333333
6472,47906,6.0,1.0,0.14285714285714285
6473,47909,3.0,2.0,0.4
6474,47917,0.0,1.0,0.0
6475,47918,3.0,0.0,0.0
6476,47922,1.0,0.0,0.0
6477,47923,2.0,1.0,0.3333333333333333
6478,47932,1.0,0.0,0.0
6479,47933,7.0,1.0,0.125
6480,47944,1.0,0.0,0.0
6481,47952,1.0,0.0,0.0
6482,47954,1.0,0.0,0.0
6483,47955,1.0,0.0,0.0
6484,47957,1.0,0.0,0.0
6485,47959,0.0,1.0,0.0
6486,47960,5.0,0.0,0.0
6487,47970,1.0,0.0,0.0
6488,47974,1.0,0.0,0.0
6489,47977,1.0,1.0,0.5
6490,47978,2.0,0.0,0.0
6491,47992,1.0,0.0,0.0
6492,48003,1.0,1.0,0.5
6493,48005,1.0,0.0,0.0
6494,48006,1.0,0.0,0.0
6495,48009,1.0,0.0,0.0
6496,48015,1.0,0.0,0.0
6497,48017,2.0,0.0,0.0
6498,48021,5.0,0.0,0.0
6499,48023,1.0,0.0,0.0
6500,48025,3.0,0.0,0.0
6501,48026,1.0,1.0,0.5
6502,48027,1.0,0.0,0.0
6503,48028,2.0,0.0,0.0
6504,48033,2.0,1.0,0.3333333333333333
6505,48035,4.0,0.0,0.0
6506,48036,3.0,0.0,0.0
6507,48038,9.0,2.0,0.18181818181818182
6508,48040,1.0,0.0,0.0
6509,48042,2.0,0.0,0.0
6510,48043,0.0,2.0,0.0
6511,48044,5.0,2.0,0.2857142857142857
6512,48045,9.0,1.0,0.1
6513,48047,1.0,0.0,0.0
6514,48051,3.0,1.0,0.25
6515,48059,2.0,0.0,0.0
6516,48060,1.0,5.0,0.8333333333333334
6517,48062,1.0,0.0,0.0
6518,48064,1.0,0.0,0.0
6519,48065,1.0,0.0,0.0
6520,48066,5.0,3.0,0.375
6521,48067,4.0,0.0,0.0
6522,48070,1.0,0.0,0.0
6523,48071,3.0,0.0,0.0
6524,48072,4.0,0.0,0.0
6525,48073,5.0,1.0,0.16666666666666666
6526,48074,1.0,1.0,0.5
6527,48075,4.0,0.0,0.0
6528,48076,6.0,0.0,0.0
6529,48079,2.0,0.0,0.0
6530,48080,2.0,1.0,0.3333333333333333
6531,48081,4.0,0.0,0.0
6532,48082,3.0,0.0,0.0
6533,48083,1.0,2.0,0.6666666666666666
6534,48084,2.0,0.0,0.0
6535,48085,7.0,0.0,0.0
6536,48088,1.0,0.0,0.0
6537,48089,1.0,0.0,0.0
6538,48091,3.0,1.0,0.25
6539,48092,3.0,1.0,0.25
6540,48093,1.0,0.0,0.0
6541,48094,1.0,1.0,0.5
6542,48097,2.0,0.0,0.0
6543,48098,1.0,0.0,0.0
6544,48101,6.0,1.0,0.14285714285714285
6545,48103,10.0,1.0,0.09090909090909091
6546,48104,4.0,0.0,0.0
6547,48105,3.0,1.0,0.25
6548,48108,2.0,0.0,0.0
6549,48111,5.0,0.0,0.0
6550,48114,1.0,0.0,0.0
6551,48116,6.0,0.0,0.0
6552,48118,4.0,0.0,0.0
6553,48122,1.0,0.0,0.0
6554,48124,5.0,1.0,0.16666666666666666
6555,48125,2.0,1.0,0.3333333333333333
6556,48126,7.0,1.0,0.125
6557,48127,4.0,1.0,0.2
6558,48128,1.0,0.0,0.0
6559,48130,2.0,0.0,0.0
6560,48131,3.0,0.0,0.0
6561,48133,1.0,1.0,0.5
6562,48134,2.0,1.0,0.3333333333333333
6563,48135,1.0,0.0,0.0
6564,48137,1.0,0.0,0.0
6565,48138,1.0,0.0,0.0
6566,48141,3.0,0.0,0.0
6567,48146,6.0,0.0,0.0
6568,48150,3.0,0.0,0.0
6569,48152,5.0,1.0,0.16666666666666666
6570,48154,7.0,2.0,0.2222222222222222
6571,48158,2.0,0.0,0.0
6572,48160,2.0,0.0,0.0
6573,48161,4.0,0.0,0.0
6574,48162,4.0,0.0,0.0
6575,48164,2.0,1.0,0.3333333333333333
6576,48165,2.0,0.0,0.0
6577,48166,4.0,0.0,0.0
6578,48167,6.0,0.0,0.0
6579,48168,1.0,0.0,0.0
6580,48169,6.0,0.0,0.0
6581,48170,4.0,0.0,0.0
6582,48174,7.0,1.0,0.125
6583,48176,5.0,0.0,0.0
6584,48178,2.0,3.0,0.6
6585,48180,10.0,1.0,0.09090909090909091
6586,48182,4.0,1.0,0.2
6587,48183,6.0,0.0,0.0
6588,48184,4.0,0.0,0.0
6589,48185,11.0,2.0,0.15384615384615385
6590,48186,5.0,0.0,0.0
6591,48187,2.0,1.0,0.3333333333333333
6592,48188,5.0,1.0,0.16666666666666666
6593,48189,4.0,0.0,0.0
6594,48190,1.0,0.0,0.0
6595,48192,3.0,2.0,0.4
6596,48193,3.0,0.0,0.0
6597,48195,1.0,0.0,0.0
6598,48197,7.0,1.0,0.125
6599,48198,5.0,0.0,0.0
6600,48202,1.0,0.0,0.0
6601,48203,4.0,0.0,0.0
6602,48204,2.0,0.0,0.0
6603,48205,1.0,1.0,0.5
6604,48206,1.0,0.0,0.0
6605,48207,1.0,0.0,0.0
6606,48208,1.0,0.0,0.0
6607,48209,1.0,0.0,0.0
6608,48210,3.0,1.0,0.25
6609,48212,1.0,1.0,0.5
6610,48213,1.0,1.0,0.5
6611,48214,4.0,1.0,0.2
6612,48217,2.0,0.0,0.0
6613,48218,2.0,0.0,0.0
6614,48219,4.0,0.0,0.0
6615,48220,4.0,0.0,0.0
6616,48221,3.0,0.0,0.0
6617,48223,1.0,1.0,0.5
6618,48225,1.0,2.0,0.6666666666666666
6619,48226,2.0,0.0,0.0
6620,48227,4.0,0.0,0.0
6621,48228,2.0,0.0,0.0
6622,48229,3.0,0.0,0.0
6623,48230,2.0,0.0,0.0
6624,48234,3.0,0.0,0.0
6625,48235,3.0,1.0,0.25
6626,48236,4.0,0.0,0.0
6627,48237,2.0,2.0,0.5
6628,48238,3.0,1.0,0.25
6629,48239,1.0,1.0,0.5
6630,48240,3.0,1.0,0.25
6631,48301,4.0,2.0,0.3333333333333333
6632,48302,6.0,0.0,0.0
6633,48304,3.0,0.0,0.0
6634,48306,1.0,0.0,0.0
6635,48307,1.0,2.0,0.6666666666666666
6636,48309,5.0,1.0,0.16666666666666666
6637,48310,5.0,0.0,0.0
6638,48312,4.0,0.0,0.0
6639,48313,2.0,0.0,0.0
6640,48314,4.0,2.0,0.3333333333333333
6641,48315,2.0,0.0,0.0
6642,48316,2.0,0.0,0.0
6643,48317,3.0,0.0,0.0
6644,48322,10.0,2.0,0.16666666666666666
6645,48323,0.0,2.0,0.0
6646,48324,1.0,0.0,0.0
6647,48326,3.0,0.0,0.0
6648,48327,3.0,2.0,0.4
6649,48328,3.0,1.0,0.25
6650,48329,4.0,0.0,0.0
6651,48331,5.0,0.0,0.0
6652,48334,4.0,2.0,0.3333333333333333
6653,48335,3.0,2.0,0.4
6654,48336,4.0,1.0,0.2
6655,48340,2.0,0.0,0.0
6656,48341,0.0,1.0,0.0
6657,48342,1.0,0.0,0.0
6658,48346,6.0,0.0,0.0
6659,48348,4.0,0.0,0.0
6660,48357,2.0,0.0,0.0
6661,48359,2.0,1.0,0.3333333333333333
6662,48360,2.0,1.0,0.3333333333333333
6663,48362,1.0,2.0,0.6666666666666666
6664,48367,1.0,0.0,0.0
6665,48371,5.0,0.0,0.0
6666,48375,1.0,0.0,0.0
6667,48377,1.0,0.0,0.0
6668,48380,1.0,1.0,0.5
6669,48381,3.0,0.0,0.0
6670,48382,2.0,0.0,0.0
6671,48383,3.0,0.0,0.0
6672,48386,1.0,0.0,0.0
6673,48414,1.0,0.0,0.0
6674,48416,1.0,1.0,0.5
6675,48417,1.0,0.0,0.0
6676,48420,2.0,0.0,0.0
6677,48423,4.0,0.0,0.0
6678,48426,1.0,0.0,0.0
6679,48427,1.0,0.0,0.0
6680,48430,3.0,0.0,0.0
6681,48433,2.0,0.0,0.0
6682,48435,1.0,0.0,0.0
6683,48436,1.0,0.0,0.0
6684,48437,1.0,0.0,0.0
6685,48439,7.0,0.0,0.0
6686,48441,6.0,0.0,0.0
6687,48442,1.0,0.0,0.0
6688,48444,3.0,1.0,0.25
6689,48446,4.0,1.0,0.2
6690,48449,1.0,0.0,0.0
6691,48450,1.0,0.0,0.0
6692,48451,1.0,0.0,0.0
6693,48455,4.0,0.0,0.0
6694,48458,1.0,0.0,0.0
6695,48462,1.0,0.0,0.0
6696,48465,1.0,0.0,0.0
6697,48467,1.0,0.0,0.0
6698,48471,3.0,0.0,0.0
6699,48473,4.0,0.0,0.0
6700,48503,3.0,0.0,0.0
6701,48504,3.0,0.0,0.0
6702,48505,4.0,0.0,0.0
6703,48507,4.0,0.0,0.0
6704,48519,1.0,0.0,0.0
6705,48532,1.0,0.0,0.0
6706,48601,3.0,1.0,0.25
6707,48602,3.0,0.0,0.0
6708,48603,10.0,0.0,0.0
6709,48604,2.0,0.0,0.0
6710,48609,6.0,0.0,0.0
6711,48611,0.0,1.0,0.0
6712,48612,2.0,0.0,0.0
6713,48615,1.0,0.0,0.0
6714,48616,1.0,2.0,0.6666666666666666
6715,48622,2.0,0.0,0.0
6716,48623,1.0,0.0,0.0
6717,48624,3.0,0.0,0.0
6718,48625,3.0,0.0,0.0
6719,48631,1.0,0.0,0.0
6720,48632,2.0,0.0,0.0
6721,48634,0.0,1.0,0.0
6722,48637,1.0,0.0,0.0
6723,48640,4.0,1.0,0.2
6724,48642,5.0,0.0,0.0
6725,48647,1.0,0.0,0.0
6726,48649,1.0,0.0,0.0
6727,48650,3.0,1.0,0.25
6728,48651,1.0,0.0,0.0
6729,48652,0.0,1.0,0.0
6730,48653,4.0,0.0,0.0
6731,48657,1.0,0.0,0.0
6732,48658,2.0,0.0,0.0
6733,48661,1.0,2.0,0.6666666666666666
6734,48701,0.0,1.0,0.0
6735,48705,1.0,0.0,0.0
6736,48706,5.0,0.0,0.0
6737,48708,6.0,1.0,0.14285714285714285
6738,48720,1.0,0.0,0.0
6739,48723,0.0,2.0,0.0
6740,48730,3.0,0.0,0.0
6741,48731,0.0,1.0,0.0
6742,48732,5.0,0.0,0.0
6743,48734,2.0,1.0,0.3333333333333333
6744,48739,1.0,1.0,0.5
6745,48745,3.0,0.0,0.0
6746,48750,0.0,1.0,0.0
6747,48755,0.0,1.0,0.0
6748,48756,1.0,0.0,0.0
6749,48757,0.0,1.0,0.0
6750,48761,1.0,0.0,0.0
6751,48763,1.0,0.0,0.0
6752,48766,2.0,0.0,0.0
6753,48767,1.0,0.0,0.0
6754,48768,1.0,0.0,0.0
6755,48801,1.0,0.0,0.0
6756,48807,1.0,0.0,0.0
6757,48809,1.0,0.0,0.0
6758,48813,0.0,2.0,0.0
6759,48815,0.0,1.0,0.0
6760,48817,1.0,0.0,0.0
6761,48818,0.0,1.0,0.0
6762,48820,1.0,0.0,0.0
6763,48823,5.0,0.0,0.0
6764,48829,1.0,0.0,0.0
6765,48835,0.0,1.0,0.0
6766,48836,3.0,1.0,0.25
6767,48838,1.0,1.0,0.5
6768,48840,1.0,2.0,0.6666666666666666
6769,48841,1.0,0.0,0.0
6770,48842,3.0,0.0,0.0
6771,48843,7.0,3.0,0.3
6772,48845,1.0,0.0,0.0
6773,48846,1.0,1.0,0.5
6774,48847,1.0,1.0,0.5
6775,48848,1.0,0.0,0.0
6776,48850,4.0,0.0,0.0
6777,48851,1.0,0.0,0.0
6778,48854,2.0,0.0,0.0
6779,48855,6.0,0.0,0.0
6780,48858,4.0,0.0,0.0
6781,48861,1.0,0.0,0.0
6782,48866,2.0,0.0,0.0
6783,48867,1.0,0.0,0.0
6784,48871,1.0,0.0,0.0
6785,48872,2.0,0.0,0.0
6786,48873,1.0,0.0,0.0
6787,48875,1.0,0.0,0.0
6788,48876,1.0,0.0,0.0
6789,48877,0.0,1.0,0.0
6790,48879,2.0,0.0,0.0
6791,48880,1.0,0.0,0.0
6792,48883,1.0,0.0,0.0
6793,48884,3.0,0.0,0.0
6794,48888,1.0,0.0,0.0
6795,48889,1.0,0.0,0.0
6796,48895,1.0,0.0,0.0
6797,48906,2.0,2.0,0.5
6798,48910,4.0,0.0,0.0
6799,48911,1.0,0.0,0.0
6800,48912,3.0,0.0,0.0
6801,48917,3.0,0.0,0.0
6802,49001,1.0,0.0,0.0
6803,49002,2.0,0.0,0.0
6804,49004,2.0,0.0,0.0
6805,49009,3.0,1.0,0.25
6806,49010,2.0,0.0,0.0
6807,49011,1.0,0.0,0.0
6808,49014,3.0,2.0,0.4
6809,49015,3.0,0.0,0.0
6810,49017,6.0,2.0,0.25
6811,49022,4.0,0.0,0.0
6812,49024,6.0,0.0,0.0
6813,49031,2.0,0.0,0.0
6814,49033,1.0,0.0,0.0
6815,49036,9.0,0.0,0.0
6816,49037,3.0,0.0,0.0
6817,49038,2.0,0.0,0.0
6818,49040,2.0,1.0,0.3333333333333333
6819,49042,1.0,0.0,0.0
6820,49047,0.0,1.0,0.0
6821,49048,4.0,0.0,0.0
6822,49050,0.0,1.0,0.0
6823,49051,2.0,0.0,0.0
6824,49057,1.0,0.0,0.0
6825,49058,3.0,0.0,0.0
6826,49066,1.0,0.0,0.0
6827,49067,3.0,0.0,0.0
6828,49068,2.0,1.0,0.3333333333333333
6829,49070,2.0,0.0,0.0
6830,49071,1.0,0.0,0.0
6831,49072,1.0,0.0,0.0
6832,49073,1.0,0.0,0.0
6833,49076,0.0,1.0,0.0
6834,49078,3.0,0.0,0.0
6835,49079,4.0,0.0,0.0
6836,49080,1.0,0.0,0.0
6837,49083,1.0,0.0,0.0
6838,49085,6.0,0.0,0.0
6839,49087,3.0,0.0,0.0
6840,49091,1.0,0.0,0.0
6841,49093,2.0,1.0,0.3333333333333333
6842,49096,1.0,0.0,0.0
6843,49097,1.0,0.0,0.0
6844,49098,1.0,0.0,0.0
6845,49099,1.0,0.0,0.0
6846,49103,0.0,1.0,0.0
6847,49106,1.0,0.0,0.0
6848,49107,5.0,1.0,0.16666666666666666
6849,49111,1.0,0.0,0.0
6850,49112,1.0,0.0,0.0
6851,49117,1.0,0.0,0.0
6852,49120,8.0,0.0,0.0
6853,49126,1.0,0.0,0.0
6854,49127,3.0,0.0,0.0
6855,49128,1.0,0.0,0.0
6856,49201,7.0,1.0,0.125
6857,49202,6.0,0.0,0.0
6858,49203,5.0,0.0,0.0
6859,49221,7.0,0.0,0.0
6860,49224,2.0,0.0,0.0
6861,49227,2.0,0.0,0.0
6862,49230,1.0,0.0,0.0
6863,49235,2.0,0.0,0.0
6864,49236,1.0,0.0,0.0
6865,49240,1.0,0.0,0.0
6866,49242,6.0,0.0,0.0
6867,49247,2.0,0.0,0.0
6868,49250,1.0,0.0,0.0
6869,49253,1.0,0.0,0.0
6870,49256,2.0,0.0,0.0
6871,49259,1.0,0.0,0.0
6872,49264,1.0,0.0,0.0
6873,49265,1.0,0.0,0.0
6874,49266,1.0,0.0,0.0
6875,49267,1.0,0.0,0.0
6876,49272,1.0,0.0,0.0
6877,49279,1.0,0.0,0.0
6878,49283,1.0,1.0,0.5
6879,49284,1.0,0.0,0.0
6880,49285,1.0,0.0,0.0
6881,49286,5.0,0.0,0.0
6882,49288,1.0,0.0,0.0
6883,49301,3.0,1.0,0.25
6884,49306,1.0,0.0,0.0
6885,49307,3.0,0.0,0.0
6886,49309,1.0,0.0,0.0
6887,49310,1.0,0.0,0.0
6888,49315,3.0,0.0,0.0
6889,49316,2.0,0.0,0.0
6890,49319,1.0,0.0,0.0
6891,49321,1.0,0.0,0.0
6892,49326,1.0,1.0,0.5
6893,49328,1.0,0.0,0.0
6894,49329,1.0,0.0,0.0
6895,49331,2.0,0.0,0.0
6896,49337,3.0,0.0,0.0
6897,49338,1.0,0.0,0.0
6898,49340,0.0,1.0,0.0
6899,49341,4.0,0.0,0.0
6900,49342,2.0,0.0,0.0
6901,49344,1.0,0.0,0.0
6902,49346,2.0,0.0,0.0
6903,49348,1.0,0.0,0.0
6904,49349,1.0,0.0,0.0
6905,49402,1.0,0.0,0.0
6906,49411,1.0,0.0,0.0
6907,49412,2.0,0.0,0.0
6908,49417,6.0,0.0,0.0
6909,49418,4.0,0.0,0.0
6910,49421,1.0,0.0,0.0
6911,49423,5.0,1.0,0.16666666666666666
6912,49424,2.0,1.0,0.3333333333333333
6913,49426,1.0,0.0,0.0
6914,49428,4.0,0.0,0.0
6915,49431,3.0,1.0,0.25
6916,49435,1.0,0.0,0.0
6917,49440,1.0,0.0,0.0
6918,49441,3.0,0.0,0.0
6919,49442,4.0,0.0,0.0
6920,49444,3.0,0.0,0.0
6921,49445,6.0,0.0,0.0
6922,49452,2.0,0.0,0.0
6923,49456,2.0,1.0,0.3333333333333333
6924,49457,1.0,0.0,0.0
6925,49459,1.0,0.0,0.0
6926,49460,1.0,0.0,0.0
6927,49464,1.0,0.0,0.0
6928,49503,2.0,1.0,0.3333333333333333
6929,49504,4.0,0.0,0.0
6930,49505,4.0,0.0,0.0
6931,49507,1.0,0.0,0.0
6932,49508,4.0,0.0,0.0
6933,49509,2.0,0.0,0.0
6934,49512,1.0,1.0,0.5
6935,49519,2.0,0.0,0.0
6936,49525,3.0,1.0,0.25
6937,49534,2.0,0.0,0.0
6938,49546,4.0,1.0,0.2
6939,49548,2.0,1.0,0.3333333333333333
6940,49601,9.0,2.0,0.18181818181818182
6941,49617,1.0,0.0,0.0
6942,49622,0.0,1.0,0.0
6943,49631,3.0,0.0,0.0
6944,49635,0.0,1.0,0.0
6945,49639,3.0,0.0,0.0
6946,49642,1.0,0.0,0.0
6947,49643,1.0,0.0,0.0
6948,49644,1.0,0.0,0.0
6949,49646,1.0,0.0,0.0
6950,49651,1.0,0.0,0.0
6951,49654,1.0,0.0,0.0
6952,49655,1.0,0.0,0.0
6953,49656,1.0,0.0,0.0
6954,49659,1.0,0.0,0.0
6955,49660,3.0,2.0,0.4
6956,49663,3.0,0.0,0.0
6957,49668,1.0,0.0,0.0
6958,49670,1.0,0.0,0.0
6959,49676,1.0,0.0,0.0
6960,49677,1.0,0.0,0.0
6961,49682,1.0,0.0,0.0
6962,49684,3.0,1.0,0.25
6963,49686,8.0,1.0,0.1111111111111111
6964,49688,1.0,0.0,0.0
6965,49690,1.0,0.0,0.0
6966,49701,1.0,0.0,0.0
6967,49707,5.0,0.0,0.0
6968,49709,3.0,0.0,0.0
6969,49712,2.0,1.0,0.3333333333333333
6970,49718,1.0,0.0,0.0
6971,49720,1.0,0.0,0.0
6972,49721,2.0,0.0,0.0
6973,49726,1.0,0.0,0.0
6974,49727,0.0,1.0,0.0
6975,49735,3.0,0.0,0.0
6976,49738,1.0,1.0,0.5
6977,49740,0.0,1.0,0.0
6978,49745,1.0,0.0,0.0
6979,49749,2.0,0.0,0.0
6980,49756,2.0,1.0,0.3333333333333333
6981,49759,0.0,1.0,0.0
6982,49760,1.0,0.0,0.0
6983,49765,1.0,0.0,0.0
6984,49766,1.0,0.0,0.0
6985,49769,1.0,0.0,0.0
6986,49770,5.0,0.0,0.0
6987,49776,2.0,0.0,0.0
6988,49777,0.0,1.0,0.0
6989,49779,1.0,0.0,0.0
6990,49783,1.0,1.0,0.5
6991,49799,2.0,0.0,0.0
6992,49801,2.0,1.0,0.3333333333333333
6993,49802,2.0,1.0,0.3333333333333333
6994,49807,1.0,0.0,0.0
6995,49812,1.0,0.0,0.0
6996,49817,1.0,0.0,0.0
6997,49822,1.0,0.0,0.0
6998,49829,2.0,0.0,0.0
6999,49835,1.0,0.0,0.0
7000,49836,1.0,0.0,0.0
7001,49841,3.0,0.0,0.0
7002,49849,5.0,0.0,0.0
7003,49853,1.0,0.0,0.0
7004,49855,7.0,0.0,0.0
7005,49858,1.0,0.0,0.0
7006,49862,1.0,0.0,0.0
7007,49866,5.0,0.0,0.0
7008,49868,0.0,2.0,0.0
7009,49870,0.0,1.0,0.0
7010,49876,1.0,0.0,0.0
7011,49879,1.0,0.0,0.0
7012,49896,2.0,0.0,0.0
7013,49911,1.0,1.0,0.5
7014,49913,1.0,0.0,0.0
7015,49931,1.0,0.0,0.0
7016,49934,1.0,0.0,0.0
7017,49935,2.0,0.0,0.0
7018,49938,2.0,0.0,0.0
7019,49946,1.0,0.0,0.0
7020,49947,1.0,0.0,0.0
7021,49962,1.0,0.0,0.0
7022,49969,2.0,0.0,0.0
7023,50002,1.0,0.0,0.0
7024,50003,1.0,0.0,0.0
7025,50006,1.0,0.0,0.0
7026,50008,1.0,0.0,0.0
7027,50009,3.0,1.0,0.25
7028,50010,4.0,1.0,0.2
7029,50014,3.0,0.0,0.0
7030,50021,2.0,1.0,0.3333333333333333
7031,50022,3.0,0.0,0.0
7032,50023,2.0,0.0,0.0
7033,50025,2.0,0.0,0.0
7034,50028,1.0,0.0,0.0
7035,50029,1.0,0.0,0.0
7036,50035,2.0,0.0,0.0
7037,50036,5.0,0.0,0.0
7038,50049,2.0,0.0,0.0
7039,50056,1.0,0.0,0.0
7040,50058,0.0,1.0,0.0
7041,50060,1.0,0.0,0.0
7042,50063,2.0,0.0,0.0
7043,50071,1.0,0.0,0.0
7044,50074,1.0,0.0,0.0
7045,50075,1.0,0.0,0.0
7046,50076,2.0,0.0,0.0
7047,50105,1.0,0.0,0.0
7048,50108,0.0,1.0,0.0
7049,50109,0.0,1.0,0.0
