,zcta,population,sdi_score,black_score,hisp_score,top_deprived_quartile
9976,31404,31473,89.0,98.0,19.0,1.0
9977,31405,36100,77.0,94.0,42.0,1.0
9978,31406,35099,74.0,91.0,32.0,1.0
9979,31407,10829,11.0,94.0,51.0,0.0
9980,31408,10611,89.0,94.0,72.0,1.0
9981,31409,592,1.0,71.0,66.0,0.0
9982,31410,23649,9.0,36.0,20.0,0.0
9983,31411,8113,1.0,24.0,17.0,0.0
9984,31415,11881,95.0,100.0,20.0,1.0
9985,31419,58451,65.0,91.0,52.0,1.0
9986,31501,15084,86.0,94.0,19.0,1.0
9987,31503,20541,73.0,78.0,32.0,1.0
9988,31510,10335,59.0,78.0,50.0,0.0
9989,31512,2744,31.0,58.0,36.0,0.0
9990,31513,16410,74.0,80.0,57.0,1.0
9991,31516,14810,69.0,64.0,31.0,1.0
9992,31518,640,51.0,1.0,73.0,0.0
9993,31519,3499,57.0,70.0,57.0,0.0
9994,31520,22478,94.0,95.0,54.0,1.0
9995,31522,15600,10.0,32.0,22.0,0.0
9996,31523,13863,26.0,64.0,45.0,0.0
9997,31524,0,0.0,0.0,0.0,0.0
9998,31525,28738,72.0,87.0,42.0,1.0
9999,31527,588,17.0,1.0,22.0,0.0
10000,31532,911,66.0,68.0,15.0,1.0
10001,31533,15885,85.0,93.0,45.0,1.0
10002,31535,12262,80.0,81.0,70.0,1.0
10003,31537,11090,59.0,88.0,61.0,0.0
10004,31539,14320,69.0,78.0,59.0,1.0
10005,31542,3062,57.0,50.0,3.0,0.0
10006,31543,4517,68.0,12.0,43.0,1.0
10007,31544,624,49.0,95.0,1.0,0.0
10008,31545,15880,71.0,83.0,37.0,1.0
10009,31546,8189,63.0,86.0,47.0,1.0
10010,31547,1071,78.0,67.0,65.0,1.0
10011,31548,21052,42.0,78.0,48.0,0.0
10012,31549,2233,66.0,93.0,42.0,1.0
10013,31550,655,71.0,1.0,51.0,1.0
10014,31551,916,68.0,66.0,64.0,1.0
10015,31552,1011,44.0,13.0,1.0,0.0
10016,31553,4567,52.0,46.0,5.0,0.0
10017,31554,8252,57.0,89.0,50.0,0.0
10018,31555,2822,36.0,52.0,47.0,0.0
10019,31556,74,72.0,1.0,97.0,1.0
10020,31557,2815,54.0,55.0,23.0,0.0
10021,31558,21017,51.0,81.0,36.0,0.0
10022,31560,2774,38.0,77.0,35.0,0.0
10023,31561,320,19.0,44.0,1.0,0.0
10024,31562,2349,65.0,29.0,35.0,1.0
10025,31563,1422,50.0,88.0,6.0,0.0
10026,31565,1801,33.0,86.0,12.0,0.0
10027,31566,4513,64.0,52.0,3.0,1.0
10028,31567,689,41.0,31.0,76.0,0.0
10029,31568,744,30.0,70.0,1.0,0.0
10030,31569,5430,51.0,87.0,23.0,0.0
10031,31601,34575,98.0,97.0,35.0,1.0
10032,31602,34843,78.0,89.0,40.0,1.0
10033,31605,21540,46.0,86.0,42.0,0.0
10034,31606,4142,62.0,73.0,35.0,1.0
10035,31620,10227,72.0,88.0,39.0,1.0
10036,31622,2221,46.0,85.0,50.0,0.0
10037,31623,77,54.0,95.0,1.0,0.0
10038,31624,1159,53.0,44.0,61.0,0.0
10039,31625,1420,63.0,90.0,1.0,1.0
10040,31626,3243,67.0,94.0,34.0,1.0
10041,31627,289,81.0,95.0,1.0,1.0
10042,31629,557,66.0,91.0,5.0,1.0
10043,31630,481,90.0,84.0,87.0,1.0
10044,31631,576,42.0,60.0,32.0,0.0
10045,31632,11190,33.0,78.0,27.0,0.0
10046,31634,5682,84.0,88.0,8.0,1.0
10047,31635,6298,90.0,89.0,28.0,1.0
10048,31636,10357,66.0,63.0,53.0,1.0
10049,31637,3236,56.0,66.0,49.0,0.0
10050,31638,1051,83.0,84.0,84.0,1.0
10051,31639,9904,73.0,67.0,17.0,1.0
10052,31641,1854,61.0,84.0,40.0,1.0
10053,31642,4874,81.0,81.0,80.0,1.0
10054,31643,8791,84.0,93.0,20.0,1.0
10055,31645,5791,73.0,60.0,38.0,1.0
10056,31647,3639,80.0,89.0,50.0,1.0
10057,31648,1142,89.0,46.0,86.0,1.0
10058,31649,1092,46.0,72.0,13.0,0.0
10059,31650,3268,76.0,76.0,74.0,1.0
10060,31698,895,2.0,95.0,10.0,0.0
10061,31699,497,1.0,85.0,57.0,0.0
10062,31701,20299,99.0,99.0,13.0,1.0
10063,31705,32974,96.0,98.0,27.0,1.0
10064,31707,26113,86.0,96.0,19.0,1.0
10065,31709,15887,91.0,94.0,46.0,1.0
10066,31711,937,70.0,84.0,65.0,1.0
10067,31712,1024,65.0,76.0,1.0,1.0
10068,31714,5965,85.0,94.0,34.0,1.0
10069,31716,2723,73.0,92.0,25.0,1.0
10070,31719,10090,93.0,97.0,19.0,1.0
10071,31720,463,93.0,87.0,79.0,1.0
10072,31721,20732,34.0,94.0,21.0,0.0
10073,31722,409,46.0,78.0,36.0,0.0
10074,31730,9520,86.0,96.0,32.0,1.0
10075,31733,1536,20.0,80.0,1.0,0.0
10076,31735,925,62.0,76.0,31.0,1.0
10077,31738,2174,65.0,85.0,30.0,1.0
10078,31743,496,87.0,98.0,57.0,1.0
10079,31744,2802,76.0,79.0,30.0,1.0
10080,31747,108,76.0,61.0,64.0,1.0
10081,31749,2722,80.0,72.0,54.0,1.0
10082,31750,18571,82.0,90.0,40.0,1.0
10083,31756,850,39.0,67.0,1.0,0.0
10084,31757,10516,63.0,83.0,10.0,1.0
10085,31763,24014,46.0,82.0,14.0,0.0
10086,31764,1374,50.0,93.0,26.0,0.0
10087,31765,3089,71.0,84.0,56.0,1.0
10088,31768,23308,90.0,90.0,69.0,1.0
10089,31771,5691,71.0,70.0,69.0,1.0
10090,31772,726,61.0,94.0,1.0,1.0
10091,31773,3150,60.0,68.0,3.0,0.0
10092,31774,6675,66.0,92.0,6.0,1.0
10093,31775,3153,70.0,62.0,82.0,1.0
10094,31778,2392,53.0,74.0,40.0,0.0
10095,31779,9446,85.0,92.0,29.0,1.0
10096,31780,1974,69.0,93.0,31.0,1.0
10097,31781,2037,65.0,85.0,47.0,1.0
10098,31783,1065,34.0,13.0,30.0,0.0
10099,31784,773,68.0,78.0,26.0,1.0
10100,31787,1248,66.0,97.0,1.0,1.0
10101,31788,11198,77.0,75.0,79.0,1.0
10102,31789,1184,29.0,81.0,4.0,0.0
10103,31790,1932,63.0,80.0,15.0,1.0
10104,31791,11844,72.0,92.0,10.0,1.0
10105,31792,24540,84.0,94.0,27.0,1.0
10106,31793,10655,57.0,72.0,67.0,0.0
10107,31794,25448,88.0,92.0,46.0,1.0
10108,31795,2493,51.0,87.0,46.0,0.0
10109,31796,963,59.0,90.0,1.0,0.0
10110,31798,896,43.0,74.0,1.0,0.0
10111,31801,2313,38.0,82.0,20.0,0.0
10112,31803,6665,84.0,93.0,54.0,1.0
10113,31804,5787,5.0,54.0,15.0,0.0
10114,31805,2703,62.0,85.0,8.0,1.0
10115,31806,4991,80.0,85.0,33.0,1.0
10116,31807,2940,7.0,42.0,6.0,0.0
10117,31808,6858,13.0,68.0,17.0,0.0
10118,31810,160,50.0,95.0,1.0,0.0
10119,31811,5322,34.0,83.0,10.0,0.0
10120,31812,433,68.0,95.0,1.0,1.0
10121,31814,223,59.0,89.0,1.0,0.0
10122,31815,3320,90.0,91.0,86.0,1.0
10123,31816,5489,92.0,93.0,1.0,1.0
10124,31820,9705,2.0,76.0,57.0,0.0
10125,31821,182,73.0,99.0,1.0,1.0
10126,31822,6008,43.0,85.0,13.0,0.0
10127,31823,884,78.0,37.0,15.0,1.0
10128,31824,1916,68.0,96.0,9.0,1.0
10129,31825,2515,84.0,97.0,3.0,1.0
10130,31826,2761,53.0,94.0,11.0,0.0
10131,31827,2407,81.0,97.0,5.0,1.0
10132,31829,979,4.0,86.0,13.0,0.0
10133,31830,2441,74.0,89.0,30.0,1.0
10134,31831,3121,34.0,94.0,17.0,0.0
10135,31832,193,27.0,90.0,1.0,0.0
10136,31833,7317,80.0,92.0,4.0,1.0
10137,31836,838,57.0,95.0,1.0,0.0
10138,31901,7966,99.0,95.0,34.0,1.0
10139,31903,20900,99.0,98.0,55.0,1.0
10140,31904,33419,75.0,81.0,45.0,1.0
10141,31905,21172,36.0,73.0,72.0,0.0
10142,31906,21674,89.0,97.0,27.0,1.0
10143,31907,57542,72.0,97.0,35.0,1.0
10144,31909,37879,43.0,82.0,52.0,0.0
10145,32003,30350,9.0,46.0,49.0,0.0
10146,32008,5177,51.0,42.0,30.0,0.0
10147,32009,3506,41.0,16.0,8.0,0.0
10148,32011,14601,39.0,47.0,17.0,0.0
10149,32024,19015,49.0,57.0,40.0,0.0
10150,32025,23128,74.0,84.0,41.0,1.0
10151,32026,1615,41.0,95.0,66.0,0.0
10152,32033,4573,40.0,74.0,35.0,0.0
10153,32034,32266,32.0,64.0,35.0,0.0
10154,32038,8869,45.0,42.0,30.0,0.0
10155,32040,7008,41.0,38.0,17.0,0.0
10156,32043,24241,36.0,62.0,58.0,0.0
10157,32044,1907,48.0,34.0,2.0,0.0
10158,32046,9251,59.0,53.0,10.0,0.0
10159,32052,9023,85.0,91.0,54.0,1.0
10160,32053,3733,67.0,83.0,60.0,1.0
10161,32054,11526,75.0,80.0,39.0,1.0
10162,32055,16371,74.0,88.0,37.0,1.0
10163,32058,4206,73.0,82.0,28.0,1.0
10164,32059,2647,50.0,74.0,60.0,0.0
10165,32060,23377,69.0,74.0,46.0,1.0
10166,32061,338,65.0,1.0,1.0,1.0
10167,32062,2623,47.0,52.0,29.0,0.0
10168,32063,14023,56.0,71.0,16.0,0.0
10169,32064,6832,94.0,89.0,73.0,1.0
10170,32065,36474,35.0,78.0,56.0,0.0
10171,32066,7428,70.0,82.0,65.0,1.0
10172,32068,51177,48.0,59.0,48.0,0.0
10173,32071,3201,61.0,7.0,31.0,1.0
10174,32072,189,8.0,89.0,1.0,0.0
10175,32073,39016,41.0,77.0,58.0,0.0
10176,32079,351,41.0,67.0,1.0,0.0
10177,32080,21560,18.0,9.0,33.0,0.0
10178,32081,7306,1.0,47.0,18.0,0.0
10179,32082,31350,5.0,37.0,29.0,0.0
10180,32083,4302,60.0,89.0,42.0,0.0
10181,32084,33118,67.0,73.0,47.0,1.0
10182,32086,26757,32.0,35.0,38.0,0.0
10183,32087,5753,78.0,91.0,21.0,1.0
10184,32091,15186,74.0,80.0,16.0,1.0
10185,32092,29437,8.0,47.0,42.0,0.0
10186,32094,2728,51.0,58.0,36.0,0.0
10187,32095,7581,17.0,29.0,16.0,0.0
10188,32096,2300,74.0,88.0,15.0,1.0
10189,32097,16165,35.0,56.0,32.0,0.0
10190,32102,2484,68.0,1.0,74.0,1.0
10191,32110,8269,73.0,75.0,52.0,1.0
10192,32112,8651,82.0,75.0,85.0,1.0
10193,32113,5699,52.0,72.0,34.0,0.0
10194,32114,31891,94.0,95.0,47.0,1.0
10195,32117,24459,92.0,88.0,48.0,1.0
10196,32118,16489,51.0,25.0,37.0,0.0
10197,32119,21644,66.0,73.0,43.0,1.0
10198,32124,5277,36.0,77.0,33.0,0.0
10199,32127,30142,29.0,39.0,27.0,0.0
10200,32128,17731,10.0,53.0,27.0,0.0
10201,32129,20540,50.0,45.0,42.0,0.0
10202,32130,4996,50.0,60.0,72.0,0.0
10203,32131,4571,63.0,74.0,55.0,1.0
10204,32132,6568,40.0,9.0,30.0,0.0
10205,32133,148,15.0,1.0,1.0,0.0
10206,32134,7483,57.0,12.0,34.0,0.0
10207,32136,7277,11.0,18.0,22.0,0.0
10208,32137,38878,27.0,61.0,56.0,0.0
10209,32139,975,68.0,28.0,1.0,1.0
10210,32140,791,31.0,21.0,11.0,0.0
10211,32141,18653,25.0,43.0,23.0,0.0
10212,32145,5139,60.0,80.0,46.0,0.0
10213,32147,214,59.0,1.0,1.0,0.0
10214,32148,10851,83.0,45.0,62.0,1.0
10215,32157,431,27.0,1.0,90.0,0.0
10216,32159,30588,24.0,42.0,32.0,0.0
10217,32162,54241,5.0,21.0,12.0,0.0
10218,32164,44621,43.0,76.0,58.0,0.0
10219,32168,25714,38.0,59.0,26.0,0.0
10220,32169,10103,16.0,6.0,19.0,0.0
10221,32174,48142,29.0,43.0,35.0,0.0
10222,32176,14348,30.0,16.0,26.0,0.0
10223,32177,26503,82.0,88.0,30.0,1.0
10224,32179,7001,67.0,22.0,16.0,1.0
10225,32180,4099,62.0,20.0,89.0,1.0
10226,32181,1872,41.0,70.0,42.0,0.0
10227,32187,1538,48.0,84.0,5.0,0.0
10228,32189,5929,57.0,22.0,28.0,0.0
10229,32190,985,70.0,30.0,90.0,1.0
10230,32193,1069,52.0,90.0,1.0,0.0
10231,32195,3296,8.0,68.0,60.0,0.0
10232,32202,5965,98.0,96.0,45.0,1.0
10233,32204,6945,79.0,88.0,42.0,1.0
10234,32205,29003,82.0,86.0,33.0,1.0
10235,32206,17141,97.0,99.0,11.0,1.0
10236,32207,33953,77.0,80.0,55.0,1.0
10237,32208,31399,88.0,99.0,10.0,1.0
10238,32209,32222,96.0,100.0,13.0,1.0
10239,32210,61928,81.0,89.0,58.0,1.0
10240,32211,32709,87.0,91.0,50.0,1.0
10241,32212,2567,52.0,83.0,65.0,0.0
10242,32216,37190,77.0,82.0,54.0,1.0
10243,32217,19167,71.0,78.0,60.0,1.0
10244,32218,56937,64.0,95.0,32.0,1.0
10245,32219,11229,58.0,95.0,45.0,0.0
10246,32220,13199,43.0,75.0,19.0,0.0
10247,32221,30899,47.0,86.0,55.0,0.0
10248,32222,10538,21.0,86.0,60.0,0.0
10249,32223,25067,8.0,42.0,46.0,0.0
10250,32224,37976,29.0,57.0,52.0,0.0
10251,32225,52037,23.0,78.0,52.0,0.0
10252,32226,16568,24.0,69.0,46.0,0.0
10253,32227,2244,35.0,72.0,63.0,0.0
10254,32228,315,1.0,85.0,60.0,0.0
10255,32233,24244,58.0,73.0,52.0,0.0
10256,32234,6737,44.0,66.0,54.0,0.0
10257,32244,60244,69.0,91.0,60.0,1.0
10258,32246,51424,57.0,78.0,64.0,0.0
10259,32250,26035,30.0,48.0,32.0,0.0
10260,32254,12896,94.0,95.0,44.0,1.0
10261,32256,41609,37.0,74.0,55.0,0.0
10262,32257,36938,46.0,72.0,55.0,0.0
10263,32258,28732,9.0,63.0,61.0,0.0
10264,32259,43649,6.0,48.0,50.0,0.0
10265,32266,6683,18.0,19.0,42.0,0.0
10266,32277,29590,65.0,92.0,49.0,1.0
10267,32301,28918,80.0,94.0,32.0,1.0
10268,32303,47909,65.0,90.0,31.0,1.0
10269,32304,47826,97.0,90.0,57.0,1.0
10270,32305,20626,87.0,96.0,22.0,1.0
10271,32308,22799,54.0,84.0,41.0,0.0
10272,32309,31097,6.0,74.0,43.0,0.0
10273,32310,17048,93.0,94.0,42.0,1.0
10274,32311,20103,25.0,84.0,44.0,0.0
10275,32312,32377,6.0,67.0,36.0,0.0
10276,32317,14206,2.0,77.0,35.0,0.0
10277,32320,3481,43.0,83.0,18.0,0.0
10278,32321,6266,78.0,83.0,54.0,1.0
10279,32322,4317,76.0,79.0,51.0,1.0
10280,32323,372,76.0,1.0,1.0,1.0
10281,32324,4668,92.0,95.0,38.0,1.0
10282,32327,27694,51.0,78.0,30.0,0.0
10283,32328,3080,61.0,42.0,30.0,1.0
10284,32330,593,79.0,87.0,92.0,1.0
10285,32331,4750,63.0,88.0,13.0,1.0
10286,32332,1593,92.0,99.0,61.0,1.0
10287,32333,10346,63.0,92.0,10.0,1.0
10288,32334,2029,34.0,12.0,1.0,0.0
10289,32336,1644,31.0,92.0,1.0,0.0
10290,32340,10689,77.0,94.0,26.0,1.0
10291,32343,3234,53.0,99.0,46.0,0.0
10292,32344,12605,58.0,92.0,33.0,0.0
10293,32346,1625,57.0,1.0,2.0,0.0
10294,32347,7890,42.0,72.0,14.0,0.0
10295,32348,12536,65.0,89.0,38.0,1.0
10296,32350,1356,46.0,76.0,58.0,0.0
10297,32351,19453,89.0,95.0,67.0,1.0
10298,32352,6537,75.0,98.0,48.0,1.0
10299,32355,255,55.0,1.0,21.0,0.0
10300,32356,116,4.0,1.0,1.0,0.0
10301,32358,1963,17.0,70.0,1.0,0.0
10302,32359,1458,38.0,1.0,6.0,0.0
10303,32361,165,33.0,1.0,1.0,0.0
10304,32399,0,0.0,0.0,0.0,0.0
10305,32401,23507,86.0,87.0,38.0,1.0
10306,32403,3128,27.0,73.0,62.0,0.0
10307,32404,37723,53.0,70.0,39.0,0.0
10308,32405,32588,73.0,73.0,50.0,1.0
10309,32407,9318,43.0,45.0,48.0,0.0
10310,32408,15200,28.0,33.0,26.0,0.0
10311,32409,9507,39.0,22.0,4.0,0.0
10312,32410,1061,23.0,24.0,33.0,0.0
10313,32413,13853,28.0,35.0,40.0,0.0
10314,32420,2016,66.0,10.0,26.0,1.0
10315,32421,5091,55.0,10.0,14.0,0.0
10316,32423,971,20.0,90.0,1.0,0.0
10317,32424,7394,77.0,85.0,54.0,1.0
10318,32425,13739,68.0,65.0,28.0,1.0
10319,32426,785,69.0,97.0,39.0,1.0
10320,32427,1081,57.0,82.0,13.0,0.0
10321,32428,17147,65.0,78.0,28.0,1.0
10322,32430,1053,34.0,1.0,15.0,0.0
10323,32431,4060,60.0,86.0,20.0,0.0
10324,32432,55,12.0,1.0,1.0,0.0
10325,32433,16735,81.0,67.0,43.0,1.0
10326,32435,7443,61.0,73.0,47.0,1.0
10327,32437,688,59.0,86.0,6.0,0.0
10328,32438,3839,55.0,9.0,4.0,0.0
10329,32439,8259,51.0,31.0,44.0,0.0
10330,32440,7813,77.0,83.0,45.0,1.0
10331,32442,3638,42.0,54.0,23.0,0.0
10332,32443,2735,66.0,92.0,24.0,1.0
10333,32444,20397,30.0,66.0,28.0,0.0
10334,32445,2672,73.0,90.0,45.0,1.0
10335,32446,11149,65.0,88.0,27.0,1.0
10336,32447,158,1.0,98.0,74.0,0.0
10337,32448,9242,81.0,88.0,8.0,1.0
10338,32449,736,20.0,1.0,1.0,0.0
10339,32455,4797,84.0,36.0,14.0,1.0
10340,32456,7488,46.0,78.0,10.0,0.0
10341,32459,12875,14.0,19.0,54.0,0.0
10342,32460,5836,65.0,85.0,57.0,1.0
10343,32461,18,1.0,1.0,1.0,0.0
10344,32462,3467,65.0,72.0,21.0,1.0
10345,32463,156,87.0,78.0,1.0,1.0
10346,32464,4470,62.0,16.0,1.0,1.0
10347,32465,8591,63.0,80.0,48.0,1.0
10348,32466,6740,42.0,30.0,29.0,0.0
10349,32501,11293,88.0,95.0,20.0,1.0
10350,32502,2530,68.0,85.0,34.0,1.0
10351,32503,33909,66.0,88.0,30.0,1.0
10352,32504,23250,43.0,79.0,42.0,0.0
10353,32505,25864,81.0,94.0,24.0,1.0
10354,32506,34561,61.0,79.0,43.0,1.0
10355,32507,28419,54.0,73.0,41.0,0.0
10356,32508,6878,12.0,70.0,68.0,0.0
10357,32509,695,3.0,91.0,77.0,0.0
10358,32511,1146,1.0,70.0,65.0,0.0
10359,32514,42692,59.0,81.0,43.0,0.0
10360,32526,36367,24.0,72.0,28.0,0.0
10361,32530,51,33.0,1.0,1.0,0.0
10362,32531,5262,35.0,36.0,18.0,0.0
10363,32533,27595,26.0,70.0,30.0,0.0
10364,32534,15293,52.0,87.0,34.0,0.0
10365,32535,5641,58.0,89.0,19.0,0.0
10366,32536,21894,34.0,77.0,39.0,0.0
10367,32539,26324,59.0,71.0,37.0,0.0
10368,32541,16823,14.0,14.0,41.0,0.0
10369,32542,3309,25.0,68.0,72.0,0.0
10370,32544,1913,30.0,65.0,51.0,0.0
10371,32547,35645,71.0,71.0,65.0,1.0
10372,32548,20298,61.0,70.0,57.0,1.0
10373,32550,6976,17.0,1.0,1.0,0.0
10374,32561,8888,11.0,13.0,34.0,0.0
10375,32563,24046,22.0,20.0,30.0,0.0
10376,32564,2477,50.0,9.0,7.0,0.0
10377,32565,5326,26.0,45.0,6.0,0.0
10378,32566,35559,25.0,57.0,47.0,0.0
10379,32567,3259,47.0,66.0,21.0,0.0
10380,32568,3065,40.0,65.0,12.0,0.0
10381,32569,11510,35.0,57.0,51.0,0.0
10382,32570,29390,60.0,58.0,27.0,0.0
10383,32571,31972,20.0,45.0,38.0,0.0
10384,32577,4333,29.0,61.0,44.0,0.0
10385,32578,31806,15.0,49.0,38.0,0.0
10386,32579,10298,38.0,58.0,49.0,0.0
10387,32580,3904,41.0,40.0,49.0,0.0
10388,32583,28227,58.0,69.0,35.0,0.0
10389,32601,18808,83.0,82.0,55.0,1.0
10390,32603,7598,77.0,51.0,69.0,1.0
10391,32605,23291,24.0,65.0,53.0,0.0
10392,32606,23739,32.0,65.0,57.0,0.0
10393,32607,30424,74.0,82.0,60.0,1.0
10394,32608,46128,66.0,76.0,58.0,1.0
10395,32609,17650,90.0,93.0,45.0,1.0
10396,32612,7486,18.0,69.0,66.0,0.0
10397,32615,14697,26.0,76.0,44.0,0.0
10398,32616,744,59.0,90.0,44.0,0.0
10399,32617,4164,45.0,68.0,54.0,0.0
10400,32618,7681,48.0,74.0,37.0,0.0
10401,32619,4354,64.0,7.0,35.0,1.0
10402,32621,6061,62.0,66.0,66.0,1.0
10403,32622,1244,39.0,53.0,20.0,0.0
10404,32625,1630,22.0,1.0,39.0,0.0
10405,32626,8140,78.0,63.0,26.0,1.0
10406,32628,5437,77.0,84.0,40.0,1.0
10407,32631,493,1.0,1.0,1.0,0.0
10408,32639,46,1.0,1.0,1.0,0.0
10409,32640,11162,55.0,80.0,15.0,0.0
10410,32641,13686,84.0,98.0,5.0,1.0
10411,32643,10958,26.0,66.0,43.0,0.0
10412,32648,468,14.0,20.0,1.0,0.0
10413,32653,14161,23.0,79.0,43.0,0.0
10414,32656,13902,46.0,24.0,29.0,0.0
10415,32658,220,40.0,87.0,60.0,0.0
10416,32664,597,14.0,90.0,28.0,0.0
10417,32666,6250,39.0,69.0,9.0,0.0
10418,32667,3580,21.0,68.0,42.0,0.0
10419,32668,4533,40.0,23.0,67.0,0.0
10420,32669,11394,22.0,69.0,37.0,0.0
10421,32680,9443,60.0,30.0,22.0,0.0
10422,32681,157,38.0,1.0,1.0,0.0
10423,32683,134,61.0,63.0,32.0,1.0
10424,32686,6112,70.0,88.0,47.0,1.0
10425,32692,334,12.0,1.0,1.0,0.0
10426,32693,12899,64.0,61.0,44.0,1.0
10427,32694,2611,67.0,70.0,41.0,1.0
10428,32696,11161,53.0,81.0,44.0,0.0
10429,32697,461,99.0,92.0,1.0,1.0
10430,32701,21522,51.0,79.0,69.0,0.0
10431,32702,2787,76.0,44.0,29.0,1.0
10432,32703,48469,78.0,81.0,80.0,1.0
10433,32707,35681,32.0,60.0,74.0,0.0
10434,32708,43715,19.0,50.0,73.0,0.0
10435,32709,2285,54.0,1.0,4.0,0.0
10436,32712,44222,35.0,74.0,75.0,0.0
10437,32713,19707,26.0,41.0,62.0,0.0
10438,32714,35361,56.0,76.0,81.0,0.0
10439,32720,30557,63.0,70.0,58.0,1.0
10440,32724,32996,58.0,62.0,63.0,0.0
10441,32725,45532,46.0,65.0,84.0,0.0
10442,32726,21441,75.0,78.0,61.0,1.0
10443,32730,5289,58.0,37.0,75.0,0.0
10444,32732,4168,16.0,37.0,39.0,0.0
10445,32735,4044,23.0,53.0,5.0,0.0
10446,32736,9342,29.0,44.0,62.0,0.0
10447,32738,44894,46.0,69.0,83.0,0.0
10448,32744,3588,28.0,49.0,33.0,0.0
10449,32746,41247,21.0,63.0,65.0,0.0
10450,32750,22903,25.0,63.0,65.0,0.0
10451,32751,21620,24.0,73.0,59.0,0.0
10452,32754,10094,29.0,61.0,25.0,0.0
10453,32757,25066,39.0,74.0,62.0,0.0
10454,32759,2156,46.0,73.0,3.0,0.0
10455,32763,21951,63.0,45.0,67.0,1.0
10456,32764,3416,32.0,61.0,31.0,0.0
10457,32765,60485,27.0,61.0,72.0,0.0
10458,32766,15905,9.0,29.0,71.0,0.0
10459,32767,2898,78.0,4.0,53.0,1.0
10460,32771,49908,57.0,87.0,65.0,0.0
10461,32773,29738,69.0,78.0,80.0,1.0
10462,32776,11049,29.0,45.0,61.0,0.0
10463,32778,19523,40.0,66.0,49.0,0.0
10464,32779,30400,5.0,46.0,61.0,0.0
10465,32780,34423,53.0,72.0,44.0,0.0
10466,32784,11395,61.0,43.0,57.0,1.0
10467,32789,25039,27.0,63.0,53.0,0.0
10468,32792,51343,65.0,67.0,77.0,1.0
10469,32796,21090,54.0,76.0,36.0,0.0
10470,32798,2785,39.0,1.0,77.0,0.0
10471,32801,11718,53.0,67.0,67.0,0.0
10472,32803,16669,24.0,31.0,59.0,0.0
10473,32804,17565,33.0,47.0,57.0,0.0
10474,32805,22111,98.0,98.0,57.0,1.0
10475,32806,27057,49.0,61.0,65.0,0.0
10476,32807,31473,88.0,67.0,91.0,1.0
10477,32808,51555,96.0,97.0,65.0,1.0
10478,32809,27612,88.0,75.0,90.0,1.0
10479,32810,35240,81.0,90.0,75.0,1.0
10480,32811,39556,91.0,96.0,75.0,1.0
10481,32812,36943,60.0,55.0,86.0,0.0
10482,32814,7477,15.0,49.0,74.0,0.0
10483,32817,34583,60.0,63.0,79.0,0.0
10484,32818,49004,82.0,97.0,64.0,1.0
10485,32819,27248,41.0,73.0,66.0,0.0
10486,32820,8641,33.0,64.0,82.0,0.0
10487,32821,18008,51.0,47.0,76.0,0.0
10488,32822,56512,91.0,65.0,94.0,1.0
10489,32824,39150,65.0,71.0,94.0,1.0
10490,32825,58324,64.0,65.0,90.0,1.0
10491,32826,33249,69.0,64.0,78.0,1.0
10492,32827,7650,19.0,48.0,87.0,0.0
10493,32828,61636,42.0,62.0,85.0,0.0
10494,32829,19968,41.0,67.0,91.0,0.0
10495,32830,12,25.0,1.0,91.0,0.0
10496,32831,3379,30.0,90.0,73.0,0.0
10497,32832,18216,17.0,60.0,88.0,0.0
10498,32833,9968,44.0,72.0,72.0,0.0
10499,32835,42750,54.0,83.0,72.0,0.0
10500,32836,18351,29.0,56.0,62.0,0.0
10501,32837,52871,48.0,65.0,87.0,0.0
10502,32839,50989,91.0,92.0,83.0,1.0
10503,32901,24594,83.0,82.0,49.0,1.0
10504,32903,13642,12.0,15.0,39.0,0.0
10505,32904,28229,26.0,36.0,43.0,0.0
10506,32905,23146,77.0,76.0,65.0,1.0
10507,32907,42223,50.0,77.0,66.0,0.0
10508,32908,10586,55.0,85.0,60.0,0.0
10509,32909,31219,45.0,80.0,67.0,0.0
10510,32920,9909,43.0,30.0,36.0,0.0
10511,32922,15434,96.0,89.0,71.0,1.0
10512,32925,1371,30.0,74.0,68.0,0.0
10513,32926,22670,46.0,74.0,37.0,0.0
10514,32927,24179,37.0,57.0,46.0,0.0
10515,32931,13996,27.0,14.0,14.0,0.0
10516,32934,17692,12.0,39.0,54.0,0.0
10517,32935,40398,56.0,55.0,53.0,0.0
10518,32937,26254,25.0,33.0,36.0,0.0
10519,32940,35293,13.0,50.0,62.0,0.0
10520,32948,7862,84.0,34.0,95.0,1.0
10521,32949,2671,9.0,26.0,11.0,0.0
10522,32950,3795,14.0,59.0,24.0,0.0
10523,32951,11357,10.0,1.0,40.0,0.0
10524,32952,19995,24.0,22.0,42.0,0.0
10525,32953,23783,51.0,59.0,53.0,0.0
10526,32955,37745,28.0,74.0,56.0,0.0
10527,32958,26400,28.0,51.0,49.0,0.0
10528,32960,21322,81.0,65.0,50.0,1.0
10529,32962,23820,50.0,80.0,62.0,0.0
10530,32963,14354,2.0,15.0,24.0,0.0
10531,32966,15531,28.0,41.0,48.0,0.0
10532,32967,18957,66.0,81.0,58.0,1.0
10533,32968,14353,11.0,41.0,46.0,0.0
10534,32970,420,46.0,100.0,1.0,0.0
10535,32976,8337,46.0,18.0,19.0,0.0
10536,33001,198,19.0,1.0,64.0,0.0
